fragment_description,3rd Ventricle,4th Ventricle,Right Accumbens Area,Left Accumbens Area,Right Amygdala,Left Amygdala,Brain Stem,Right Caudate,Left Caudate,Right Cerebellum Exterior,Left Cerebellum Exterior,Right Cerebellum White Matter,Left Cerebellum White Matter,Right Cerebral White Matter,Left Cerebral White Matter,CSF,Right Hippocampus,Left Hippocampus,Right Inf Lat Vent,Left Inf Lat Vent,Right Lateral Ventricle,Left Lateral Ventricle,Right Pallidum,Left Pallidum,Right Putamen,Left Putamen,Right Thalamus Proper,Left Thalamus Proper,Right Ventral DC,Left Ventral DC,Cerebellar Vermal Lobules I-V,Cerebellar Vermal Lobules VI-VII,Cerebellar Vermal Lobules VIII-X,Left Basal Forebrain,Right Basal Forebrain,Right ACgG anterior cingulate gyrus,Left ACgG anterior cingulate gyrus,Right AIns anterior insula,Left AIns anterior insula,Right AOrG anterior orbital gyrus,Left AOrG anterior orbital gyrus,Right AnG angular gyrus,Left AnG angular gyrus,Right Calc calcarine cortex,Left Calc calcarine cortex,Right CO central operculum,Left CO central operculum,Right Cun cuneus,Left Cun cuneus,Right Ent entorhinal area,Left Ent entorhinal area,Right FO frontal operculum,Left FO frontal operculum,Right FRP frontal pole,Left FRP frontal pole,Right FuG fusiform gyrus,Left FuG fusiform gyrus,Right GRe gyrus rectus,Left GRe gyrus rectus,Right IOG inferior occipital gyrus,Left IOG inferior occipital gyrus,Right ITG inferior temporal gyrus,Left ITG inferior temporal gyrus,Right LiG lingual gyrus,Left LiG lingual gyrus,Right LOrG lateral orbital gyrus,Left LOrG lateral orbital gyrus,Right MCgG middle cingulate gyrus,Left MCgG middle cingulate gyrus,Right MFC medial frontal cortex,Left MFC medial frontal cortex,Right MFG middle frontal gyrus,Left MFG middle frontal gyrus,Right MOG middle occipital gyrus,Left MOG middle occipital gyrus,Right MOrG medial orbital gyrus,Left MOrG medial orbital gyrus,Right MPoG postcentral gyrus medial segment,Left MPoG postcentral gyrus medial segment,Right MPrG precentral gyrus medial segment,Left MPrG precentral gyrus medial segment,Right MSFG superior frontal gyrus medial segment,Left MSFG superior frontal gyrus medial segment,Right MTG middle temporal gyrus,Left MTG middle temporal gyrus,Right OCP occipital pole,Left OCP occipital pole,Right OFuG occipital fusiform gyrus,Left OFuG occipital fusiform gyrus,Right OpIFG opercular part of the inferior frontal gyrus,Left OpIFG opercular part of the inferior frontal gyrus,Right OrIFG orbital part of the inferior frontal gyrus,Left OrIFG orbital part of the inferior frontal gyrus,Right PCgG posterior cingulate gyrus,Left PCgG posterior cingulate gyrus,Right PCu precuneus,Left PCu precuneus,Right PHG parahippocampal gyrus,Left PHG parahippocampal gyrus,Right PIns posterior insula,Left PIns posterior insula,Right PO parietal operculum,Left PO parietal operculum,Right PoG postcentral gyrus,Left PoG postcentral gyrus,Right POrG posterior orbital gyrus,Left POrG posterior orbital gyrus,Right PP planum polare,Left PP planum polare,Right PrG precentral gyrus,Left PrG precentral gyrus,Right PT planum temporale,Left PT planum temporale,Right SCA subcallosal area,Left SCA subcallosal area,Right SFG superior frontal gyrus,Left SFG superior frontal gyrus,Right SMC supplementary motor cortex,Left SMC supplementary motor cortex,Right SMG supramarginal gyrus,Left SMG supramarginal gyrus,Right SOG superior occipital gyrus,Left SOG superior occipital gyrus,Right SPL superior parietal lobule,Left SPL superior parietal lobule,Right STG superior temporal gyrus,Left STG superior temporal gyrus,Right TMP temporal pole,Left TMP temporal pole,Right TrIFG triangular part of the inferior frontal gyrus,Left TrIFG triangular part of the inferior frontal gyrus,Right TTG transverse temporal gyrus,Left TTG transverse temporal gyrus,Total Cerebral Grey Matter,Right Cerebral Grey Matter,Left Cerebral Grey Matter,Total Cerebral White Matter
F-Volume-age:series:17.9699,0.0005222192,0.0013505138,0.0003269138,0.0003662166,0.000574075,0.0005778452,0.0107746623,0.0023550812,0.00228008,0.0329260233,0.0328037219,0.0084541966,0.0086612151,0.1359526126,0.1341408546,0.0006184262,0.0022108728,0.0020915191,0.0003362149,0.0002727109,0.0042978954,0.0051843577,0.0006885017,0.0006956158,0.0033045293,0.0034063515,0.0050337755,0.0051762454,0.0027547527,0.0028676681,0.0031927172,0.0015325926,0.0018349584,0.0003030997,0.0003016578,0.0028218619,0.0032426673,0.0026861442,0.0028000453,0.0013988052,0.0012025344,0.00758086,0.0069679696,0.0021925829,0.0021351746,0.002651355,0.0027299566,0.0032709612,0.0030153432,0.0011137498,0.0011038625,0.0013724863,0.0013730949,0.0027312144,0.002515696,0.0051505602,0.0050482865,0.001546688,0.0016087122,0.0046775263,0.0046015121,0.0080908752,0.0079792718,0.0053615639,0.0050514259,0.0017324721,0.0018313541,0.003337781,0.0034001255,0.001298888,0.0013365912,0.0139074527,0.0139765803,0.0038023932,0.0046249217,0.0029193943,0.0030740658,0.0007498175,0.0007159547,0.0017639552,0.0017663736,0.0055703795,0.0048917816,0.0102739888,0.0102936176,0.0020248067,0.0023810247,0.002939498,0.0029627912,0.0025503722,0.0024666586,0.0011511385,0.0011344097,0.0028427076,0.0030628176,0.007306024,0.0072476409,0.0019264355,0.0020415002,0.0015135452,0.0014892937,0.0015112782,0.0016286328,0.0075959626,0.0086416447,0.0017161354,0.0018829851,0.0013718687,0.0014713042,0.0089319419,0.0091649246,0.0013607003,0.0013826086,0.0008164685,0.0008573294,0.0108749162,0.0107323591,0.0037340907,0.003784877,0.0062085616,0.0068434019,0.0030667529,0.002620124,0.0074074164,0.0074156743,0.0054301607,0.0053980417,0.0055390994,0.0053935461,0.0026450679,0.0028177725,0.0010065324,0.001068875,0.415967196,0.2070268401,0.2089403559,0.2700934672
F-Volume-age:series:18.2251,0.0005257184,0.0013346773,0.0003262271,0.000366031,0.0005721674,0.0005750639,0.0108246237,0.0023561436,0.0022827082,0.0327834013,0.0326684015,0.0084951105,0.0086902435,0.1363348311,0.1345754253,0.0006238244,0.0022016091,0.0020783563,0.0003400538,0.0002745321,0.0043412372,0.0052453199,0.0006887325,0.0006949282,0.0032992918,0.0034011366,0.0050208483,0.0051685243,0.0027577743,0.0028684208,0.0031968225,0.0015283161,0.0018242908,0.0003026878,0.0003013698,0.0028431698,0.0032598916,0.0026890509,0.0028024961,0.001393036,0.0011985752,0.0075089028,0.0069302695,0.0021893863,0.0021352701,0.0026379073,0.0027111918,0.0032683986,0.0030008932,0.0011098855,0.0010977093,0.0013744849,0.0013742315,0.0027379782,0.0025210325,0.0051259179,0.0050218729,0.0015616963,0.0016181415,0.0046405435,0.0045876688,0.0080510748,0.0079224683,0.0053438616,0.0050298272,0.0017280205,0.0018243184,0.0033369469,0.0034039586,0.0013086944,0.0013430103,0.0139423191,0.0140239193,0.0037792422,0.0046001061,0.0029262581,0.0030790864,0.0007479103,0.0007184925,0.0017571873,0.0017739025,0.0055800824,0.0049014551,0.0102204425,0.0102359265,0.0020207868,0.0023878213,0.0029283082,0.0029532479,0.0025441599,0.0024633604,0.0011528059,0.0011346406,0.0028310009,0.0030548727,0.0072701495,0.0072074581,0.0019218831,0.002033306,0.0015108575,0.0014878791,0.0015021521,0.0016180909,0.0075448877,0.0085762051,0.001715048,0.0018825885,0.0013659743,0.0014663822,0.0088947535,0.0091644099,0.0013522291,0.0013709746,0.0008183972,0.0008591965,0.0108528159,0.0107107379,0.0037218449,0.0037754334,0.0061776638,0.0067996684,0.0030535095,0.0026081884,0.0073667344,0.0073712758,0.0054091866,0.0053748159,0.005528306,0.0053787971,0.0026448242,0.0028213152,0.0009987216,0.0010628373,0.4148706378,0.2064548805,0.2084157573,0.2709102564
F-Volume-age:series:18.4377,0.000531523,0.0013262971,0.0003242332,0.0003648118,0.0005696301,0.0005711369,0.0108536285,0.002344211,0.002272113,0.0326379986,0.0325370066,0.0085103425,0.0086958954,0.1364433675,0.1347313345,0.0006307546,0.002190707,0.0020653661,0.000342268,0.0002769232,0.0044137294,0.0053234677,0.0006885172,0.0006940631,0.003282939,0.0033838256,0.0050023935,0.0051546761,0.0027573773,0.0028654341,0.0031951396,0.0015228966,0.0018130878,0.0003016054,0.0003005094,0.0028542381,0.0032649936,0.0026867887,0.0027979157,0.0013866745,0.0011948877,0.0074369424,0.0068909002,0.0021788146,0.0021251204,0.0026231002,0.002690253,0.0032557716,0.0029855876,0.0011070808,0.0010911711,0.0013744539,0.0013732518,0.0027351119,0.0025173966,0.0051003113,0.004995608,0.001575923,0.0016290207,0.0045988964,0.004554387,0.0080119151,0.0078661757,0.0053149369,0.0049967238,0.0017206905,0.0018174145,0.0033222051,0.0033920153,0.0013147946,0.0013457555,0.0139292842,0.0140380301,0.0037519733,0.0045617528,0.0029347692,0.0030841953,0.0007415142,0.000718119,0.0017459374,0.001773329,0.0055721663,0.0048948619,0.0101626081,0.0101729825,0.0020141993,0.0023868039,0.0029073653,0.0029327503,0.0025315114,0.0024518049,0.0011493536,0.0011339084,0.0028109599,0.0030366551,0.0072115333,0.0071550355,0.0019166471,0.0020259761,0.0015060743,0.001483732,0.0014917307,0.0016057877,0.007483674,0.0085109762,0.0017125928,0.0018814333,0.0013568806,0.001458289,0.0088570778,0.0091608925,0.0013442002,0.0013593031,0.0008201181,0.0008603204,0.0107894872,0.0106584988,0.0036997416,0.003757636,0.0061426838,0.0067500619,0.0030343301,0.0025882413,0.0073184973,0.0073226331,0.0053867224,0.005351248,0.0055193857,0.0053679927,0.0026313086,0.00281667,0.0009908254,0.0010550499,0.4130809014,0.2055254164,0.2075554851,0.271174702
F-Volume-age:series:18.6099,0.000539249,0.0013208922,0.0003223379,0.0003639802,0.0005679642,0.0005690786,0.0108781337,0.0023298585,0.0022596851,0.0326321755,0.0325399593,0.0085300911,0.0087048241,0.1362682145,0.1346198067,0.0006350503,0.0021824229,0.0020577604,0.0003442234,0.0002815753,0.0044850051,0.0053924713,0.0006868025,0.0006918259,0.0032735977,0.0033745112,0.0049838503,0.0051401562,0.0027545458,0.002860636,0.0031958747,0.0015196633,0.0018110013,0.0003007805,0.0003000438,0.0028650367,0.0032703685,0.0026836807,0.0027949655,0.001375336,0.0011881529,0.0073848186,0.006856206,0.0021707017,0.0021140568,0.0026089304,0.0026775378,0.0032455316,0.0029754912,0.0011060945,0.0010891324,0.001374375,0.001373688,0.0027264729,0.0025084597,0.0050832785,0.0049778158,0.0015861319,0.0016371724,0.0045676476,0.0045209899,0.0079925444,0.0078299565,0.0052956634,0.0049746365,0.0017084985,0.0018068437,0.0033094708,0.0033810691,0.0013181688,0.001347833,0.0139051591,0.0140382551,0.0037287656,0.0045235414,0.0029328572,0.0030810391,0.0007407185,0.0007198415,0.0017434369,0.0017764579,0.0055624772,0.0048861948,0.0101404599,0.0101378855,0.0020097893,0.0023817653,0.0028930583,0.0029166054,0.0025250269,0.0024447614,0.0011430778,0.0011316872,0.0027959749,0.0030239207,0.0071738051,0.0071308237,0.0019097739,0.0020215428,0.0015021683,0.0014792621,0.0014828294,0.0015937719,0.0074273235,0.0084706896,0.0017060875,0.0018743779,0.0013492559,0.0014525795,0.0088213708,0.0091549973,0.001336916,0.0013476175,0.0008218763,0.0008615466,0.0107299474,0.0106131374,0.0036832578,0.0037496537,0.0061136156,0.0067070435,0.0030137367,0.0025719875,0.0072746944,0.0072877137,0.0053746793,0.0053402087,0.0055229979,0.0053876303,0.0026204434,0.0028155204,0.0009825215,0.0010461067,0.4116828637,0.2047726444,0.2069102194,0.2708880212
F-Volume-age:series:18.749,0.0005463515,0.0013142229,0.0003201034,0.0003626834,0.000566842,0.0005681819,0.0109059047,0.0023082038,0.0022415883,0.0326519214,0.0325759015,0.0085565001,0.0087215095,0.1358367971,0.1342888882,0.0006374088,0.0021765126,0.0020543029,0.0003460365,0.0002877919,0.0045497832,0.0054913059,0.0006876436,0.00069263,0.0032648307,0.0033662988,0.0049626163,0.0051234411,0.0027519301,0.0028580165,0.0031887363,0.0015184746,0.0018107477,0.0002999988,0.0002997513,0.0028683128,0.0032716802,0.0026805678,0.0027915405,0.0013628486,0.0011846512,0.0073405446,0.0068303693,0.0021529929,0.0020988552,0.002596746,0.0026666772,0.0032338481,0.0029616937,0.0011053396,0.0010870817,0.001376459,0.0013738046,0.0027090548,0.0024933758,0.0050735088,0.0049670552,0.0015936859,0.0016442647,0.0045359622,0.0044894947,0.0079937428,0.0078083374,0.0052722889,0.0049593315,0.0016956688,0.0017979525,0.0032983074,0.0033685086,0.0013193065,0.0013469735,0.0138382484,0.0140050753,0.0037096982,0.0044980682,0.0029301469,0.0030810234,0.0007354498,0.0007231643,0.0017367629,0.0017803197,0.0055355521,0.0048669227,0.010142512,0.010125949,0.0019978345,0.0023718746,0.0028777754,0.0029003806,0.0025154258,0.002438076,0.0011382546,0.001127239,0.0027850215,0.0030111319,0.0071462683,0.0071169514,0.0019044424,0.0020195124,0.001499441,0.0014760216,0.0014711892,0.001584047,0.0073599858,0.0084196393,0.0017025198,0.0018705879,0.0013431312,0.0014487081,0.0087653412,0.0091102829,0.0013279647,0.0013375562,0.0008239489,0.000862223,0.0106453938,0.0105339304,0.003666215,0.0037427873,0.0060808315,0.0066859446,0.0029950849,0.0025518888,0.0072425074,0.0072565651,0.005367371,0.0053363028,0.0055298098,0.0054042492,0.0026091539,0.0028157115,0.0009753652,0.0010391591,0.410196349,0.2039465141,0.206249835,0.2701256853
F-Volume-age:series:18.8696,0.0005542016,0.0013085634,0.0003173612,0.0003607673,0.0005649969,0.0005663425,0.0109487248,0.0022849257,0.0022235128,0.0327139718,0.0326534061,0.0085912178,0.0087504208,0.1353299063,0.133875949,0.000637435,0.0021674847,0.0020473373,0.0003500819,0.000294852,0.0046041313,0.0055687652,0.0006871185,0.00069307,0.0032497551,0.0033531065,0.0049380632,0.0051039898,0.0027503184,0.0028568238,0.0031846126,0.0015203269,0.0018143765,0.00029888,0.0002988956,0.0028536927,0.0032576409,0.002673131,0.002785284,0.001352851,0.001181017,0.0072893199,0.0067909206,0.002134599,0.002084825,0.0025806421,0.0026568126,0.0032195174,0.0029486215,0.0011037089,0.0010835101,0.0013772989,0.0013731453,0.0026838781,0.002474913,0.00506505,0.0049511988,0.0015912537,0.0016412913,0.0045008937,0.0044464721,0.0079911692,0.0077855454,0.0052466584,0.0049392851,0.0016869916,0.0017927835,0.0032784588,0.0033512985,0.0013112819,0.0013377834,0.0137464316,0.0139468441,0.0036878491,0.004461168,0.0029230685,0.0030732355,0.0007291344,0.0007268667,0.0017293822,0.0017864095,0.005487552,0.0048298507,0.0101358585,0.0101074445,0.0019832048,0.0023571241,0.0028602044,0.00288153,0.0025061706,0.00243157,0.0011334115,0.0011228464,0.0027677037,0.0029919944,0.0071128714,0.0070968047,0.0018985376,0.0020166433,0.001491899,0.0014710006,0.0014578424,0.0015757913,0.0072941549,0.0083750785,0.0016989943,0.0018645863,0.0013351225,0.0014457145,0.0087300919,0.0090843005,0.0013176921,0.0013279299,0.000823935,0.0008602682,0.0105641052,0.0104670941,0.0036477645,0.0037274756,0.0060415642,0.0066582802,0.0029751777,0.0025339151,0.0072072429,0.0072298625,0.005354041,0.0053262664,0.005538136,0.005414991,0.0026008626,0.0028146309,0.0009664013,0.0010320475,0.4083714666,0.2029457079,0.2054257588,0.2692058553
F-Volume-age:series:18.9746,0.0005574443,0.0012990693,0.0003148759,0.0003583917,0.0005636647,0.0005645682,0.0109746946,0.0022634687,0.0022047609,0.0326833663,0.0326596333,0.0086075756,0.0087631998,0.1348838586,0.1334777691,0.0006355361,0.0021571179,0.0020400989,0.0003532925,0.0003002211,0.0045898573,0.0055575021,0.0006846259,0.000691437,0.0032378251,0.0033408723,0.0049197309,0.0050899996,0.0027460477,0.002850697,0.0031692026,0.0015208018,0.0018169293,0.0002978269,0.000298202,0.0028478172,0.0032496051,0.0026652247,0.0027809276,0.0013472356,0.0011804137,0.0072520878,0.0067662914,0.0021194331,0.0020722925,0.0025705957,0.0026553905,0.0032095943,0.002942672,0.0011036776,0.0010809578,0.0013751681,0.0013757469,0.0026690018,0.0024589767,0.0050566352,0.0049374021,0.0015933038,0.0016413201,0.0044630099,0.0044110351,0.0079806099,0.0077526287,0.0052187077,0.0049190171,0.0016846948,0.001792568,0.0032627783,0.0033395575,0.0013078078,0.0013306545,0.0136827873,0.0139008317,0.0036674869,0.0044315677,0.0029233354,0.0030698802,0.0007235664,0.0007311908,0.0017274358,0.0017921933,0.0054543975,0.0047997822,0.0101223932,0.0100710096,0.0019686927,0.0023436572,0.0028386895,0.0028633915,0.0024992346,0.0024318531,0.0011316391,0.0011212067,0.0027575365,0.0029809433,0.0071033069,0.0070969858,0.0018940298,0.0020163447,0.0014845944,0.0014672764,0.0014497007,0.0015711588,0.0072523657,0.0083460676,0.001700891,0.0018601977,0.0013296503,0.0014454216,0.0087214217,0.0090813143,0.0013126835,0.0013248164,0.0008251353,0.0008589574,0.0105004368,0.0104107906,0.0036386394,0.0037216259,0.0060109021,0.0066371736,0.0029614182,0.0025198632,0.0072156722,0.0072233918,0.0053447685,0.0053129349,0.0055493235,0.0054197195,0.0025958346,0.0028205796,0.000961691,0.0010308867,0.4070917259,0.2022622273,0.2048294985,0.2683616277
F-Volume-age:series:19.073,0.000556166,0.001282358,0.0003124563,0.0003558355,0.0005625023,0.0005634393,0.010955378,0.0022412547,0.0021854827,0.032652864,0.0326541047,0.0085884764,0.0087385823,0.1345345539,0.1331693309,0.0006325747,0.0021465678,0.0020328976,0.0003543258,0.0003031198,0.0045406242,0.0055011235,0.000682034,0.0006893018,0.0032219605,0.0033253474,0.0048944489,0.0050676203,0.0027375153,0.0028401238,0.0031463872,0.0015190942,0.0018186674,0.0002967234,0.0002973543,0.002841993,0.0032470645,0.0026604318,0.0027812595,0.0013472376,0.0011851419,0.007228754,0.0067600975,0.0021061469,0.0020623574,0.0025629592,0.0026577891,0.0032073632,0.0029514276,0.001104298,0.0010802902,0.0013761677,0.0013820529,0.002664664,0.0024512768,0.0050500731,0.004929139,0.0015989809,0.0016438853,0.0044323806,0.0043868646,0.0079820773,0.0077372773,0.0051932668,0.0049049361,0.0016879611,0.0017979285,0.0032511245,0.0033301857,0.001308577,0.001327858,0.0136115701,0.0138574769,0.0036593383,0.0044053513,0.0029290941,0.0030717122,0.0007181832,0.0007318274,0.0017278903,0.0017959908,0.0054307523,0.0047792557,0.0101408714,0.0100524869,0.0019566138,0.002337788,0.0028207707,0.0028480134,0.0024930582,0.0024292731,0.0011314788,0.0011215896,0.0027523792,0.0029742445,0.0071157896,0.0071233734,0.0018902005,0.0020177765,0.0014786747,0.001465756,0.0014495205,0.0015724761,0.0072218274,0.0083127034,0.0017017849,0.0018576818,0.0013269861,0.0014491813,0.0087211685,0.0090708482,0.0013138106,0.0013299823,0.0008265095,0.0008573433,0.0104508669,0.0103686435,0.0036302368,0.0037152817,0.0059906913,0.0066132786,0.0029502122,0.0025137314,0.0072101073,0.0072361404,0.0053501016,0.0053075794,0.0055626596,0.0054308517,0.0025911547,0.0028253496,0.0009605673,0.00103545,0.4062974632,0.2018147902,0.204482673,0.2677038849
F-Volume-age:series:19.1658,0.0005542041,0.001264173,0.0003099504,0.0003533156,0.000561904,0.0005627191,0.0109050264,0.0022147531,0.0021646354,0.032606682,0.0326269974,0.008544619,0.0086863631,0.1341675855,0.1328017917,0.0006277152,0.0021355963,0.0020265604,0.0003547529,0.0003061251,0.0044785002,0.0054385437,0.0006788774,0.0006866115,0.0032078302,0.0033112929,0.0048676391,0.0050422774,0.0027226152,0.0028239692,0.003119157,0.0015153186,0.0018217996,0.0002953945,0.0002960569,0.0028304994,0.0032406646,0.0026595381,0.002782567,0.0013473587,0.0011881001,0.0071896658,0.0067458658,0.0020948725,0.0020533061,0.0025601654,0.0026610852,0.0032007649,0.0029659298,0.0011065669,0.0010812574,0.0013779183,0.0013876435,0.0026532955,0.002443142,0.0050420238,0.0049145561,0.0016030731,0.0016445671,0.004409939,0.0043562111,0.007987025,0.0077159605,0.0051641493,0.0048820679,0.0016918953,0.001802221,0.0032408863,0.0033210561,0.0013068481,0.0013233057,0.0135442926,0.0138057097,0.0036470326,0.004368874,0.0029330378,0.0030705929,0.0007131724,0.0007303598,0.0017311643,0.0017980385,0.005401761,0.0047599578,0.0101467125,0.0100097192,0.0019445838,0.0023308641,0.0028007719,0.0028288745,0.0024883272,0.002421659,0.0011324571,0.0011218808,0.0027498132,0.0029676978,0.0071322606,0.0071563783,0.0018879345,0.0020182141,0.0014752511,0.0014642556,0.0014517263,0.0015743971,0.0071992632,0.0082735624,0.001703561,0.0018552912,0.0013249597,0.0014528048,0.0087215547,0.0090485758,0.0013141261,0.0013377349,0.0008268843,0.0008557838,0.0103924566,0.0103251212,0.0036188515,0.003714416,0.005968115,0.0065868973,0.0029386455,0.0025141363,0.0071957088,0.007233355,0.0053439815,0.0052958806,0.0055693861,0.0054377888,0.0025920722,0.0028289778,0.0009608513,0.0010398464,0.4053163526,0.2013117618,0.2040045908,0.2669693772
F-Volume-age:series:19.2525,0.0005525868,0.001243003,0.0003081371,0.0003515558,0.0005610568,0.0005622908,0.0108277537,0.0021947723,0.0021481302,0.032483932,0.0325188167,0.0084802368,0.0086129936,0.1336971677,0.1323042539,0.0006223016,0.0021238663,0.0020208887,0.0003524879,0.0003084512,0.004442839,0.0054167268,0.0006750482,0.0006837822,0.0031932299,0.0032963563,0.0048422512,0.0050167449,0.0027066387,0.0028077022,0.0030884837,0.0015078777,0.0018203605,0.0002943372,0.0002949765,0.0028187587,0.0032354778,0.0026570015,0.0027801856,0.0013491008,0.0011908526,0.0071642641,0.0067407296,0.0020886561,0.0020429254,0.0025581652,0.0026660432,0.0031939291,0.0029827114,0.0011078147,0.0010825708,0.0013786003,0.0013881153,0.002645103,0.0024393327,0.0050263472,0.0048990184,0.0016044331,0.0016442344,0.0043956621,0.0043322884,0.0079849549,0.0076955613,0.0051332016,0.0048497416,0.0016953464,0.0018053371,0.0032317277,0.0033089776,0.0013042847,0.0013193167,0.0134856064,0.013764831,0.0036387969,0.0043390922,0.0029352488,0.0030685637,0.000708523,0.0007282727,0.0017362617,0.0017980887,0.0053794132,0.004747292,0.0101477372,0.0099613843,0.0019387071,0.0023230912,0.0027782585,0.0028071173,0.0024808466,0.0024050907,0.0011324345,0.0011195028,0.0027478597,0.0029567473,0.0071542844,0.0071928593,0.0018821904,0.0020156915,0.0014733446,0.0014636614,0.0014529649,0.0015777093,0.0071732616,0.0082289811,0.001701557,0.0018496959,0.0013244201,0.0014580562,0.0087249672,0.009035382,0.0013120428,0.0013489058,0.0008264681,0.0008541915,0.0103421808,0.0102932184,0.0036089494,0.0037100384,0.0059367656,0.0065594085,0.0029257998,0.002513753,0.0071790185,0.007231972,0.0053226108,0.0052897025,0.0055785145,0.0054441004,0.0025976178,0.0028218824,0.0009601701,0.001046341,0.4043639835,0.2008235115,0.203540472,0.2660014215
F-Volume-age:series:19.3366,0.0005528587,0.0012234652,0.0003066827,0.0003497319,0.0005585951,0.0005607543,0.0107372202,0.0021785475,0.0021341284,0.032339971,0.0323793766,0.0084163826,0.008539741,0.1332596392,0.1318300496,0.0006193433,0.0021106669,0.002011294,0.0003485079,0.0003079238,0.0044231499,0.0053931755,0.0006737638,0.000682427,0.0031847708,0.0032863841,0.0048144631,0.0049881156,0.0026895952,0.002791222,0.0030645546,0.0015010887,0.0018169656,0.0002930855,0.0002937631,0.0027987486,0.0032171217,0.0026503934,0.0027747469,0.0013504962,0.0011935142,0.0071450696,0.0067215994,0.0020793507,0.0020299749,0.0025521064,0.00267019,0.0031813116,0.0029949133,0.0011053684,0.0010813625,0.0013732977,0.0013872438,0.0026327255,0.0024271252,0.005005181,0.0048756152,0.0016014763,0.0016393842,0.0043806845,0.0042922858,0.0079710111,0.0076746749,0.0051007307,0.0048178352,0.0016969161,0.0018095052,0.0032201893,0.0032901276,0.0012984039,0.0013117654,0.0134209159,0.0136963857,0.0036223305,0.004304695,0.0029330886,0.0030611015,0.0007029666,0.0007268339,0.0017390183,0.0017975752,0.0053473775,0.004722903,0.0101420608,0.0099079995,0.0019343343,0.0023094999,0.0027572229,0.0027805707,0.0024700708,0.0023941351,0.0011299216,0.0011180199,0.0027395978,0.0029414539,0.0071532063,0.0072050492,0.0018746189,0.0020103989,0.0014683464,0.0014587393,0.0014510992,0.0015774999,0.0071419421,0.0081893233,0.0016986045,0.0018433663,0.0013227454,0.001460639,0.0087243683,0.0090057198,0.0013111102,0.0013587289,0.0008247057,0.0008510626,0.0102725912,0.0102622016,0.0035932587,0.0037011655,0.0059057851,0.0065257587,0.0029120815,0.002516146,0.007165002,0.0072238663,0.0052976086,0.0052784781,0.0055684652,0.0054392834,0.0025943505,0.0028106036,0.00096051,0.0010516141,0.4029705607,0.200132937,0.2028376237,0.2650896888
